"feature_id","Area: 1_Empty_Pos.raw (F1)","Area: 2_Empty_Pos.raw (F2)","Area: 3_Untransfected_Pos.raw (F3)","Area: 4_Untransfected_Pos.raw (F4)","Area: 5_Wild_type_Pos.raw (F5)","Area: 6_Wild_type_Pos.raw (F6)","Area: 7_S90G_mutant1_Pos.raw (F7)","Area: 8_S90G_mutant1_Pos.raw (F8)","Area: 9_G97L_mutant2_Pos.raw (F9)","Area: 10_G97L_mutant2_Pos.raw (F10)","Area: 11_W520X_mutant3_Pos.raw (F11)","Area: 12_W520X_mutant3_Pos.raw (F12)","Area: 13_Empty_Pos.raw (F13)","Area: 14_Empty_Pos.raw (F14)","Area: 15_Untransfected_Pos.raw (F15)","Area: 16_Untransfected_Pos.raw (F16)","Area: 17_Wild_type_Pos.raw (F17)","Area: 18_Wild_type_Pos.raw (F18)","Area: 19_S90G_mutant1_Pos.raw (F19)","Area: 20_S90G_mutant1_Pos.raw (F20)","Area: 21_G97L_mutant2_Pos.raw (F21)","Area: 22_G97L_mutant2_Pos.raw (F22)","Area: 23_W520X_mutant3_Pos.raw (F23)","Area: 24_W520X_mutant3_Pos.raw (F24)"
"Corchoionoside.C",4.12107720170785,3.61153410689753,3.78587644980412,7.02772694125032,5.9293779931122,4.97218762098304,2.86958067535352,7.49360675019113,4.53959439834073,3.50600363198234,4.69430834539289,3.41611363941486,3.36344397918272,3.78887338117289,5.02868756603042,4.6431803047377,5.05879600655659,5.02033886820594,6.29661411674476,6.41433579766523,5.44775794092619,5.39648907357682,3.92349814201783,3.11016991459148
"N....2R.4S.5S..5...Diethylamino.methyl..1.azabicyclo.2.2.2.oct.2.yl.methyl..4..trifluoromethyl.benzamide",4.97307956453574,4.97284558371123,1.25320118607117,1.17553731566775,0.87677969447688,1.17797187697333,1.30657096507737,1.06368622613665,1.21365593418264,1.24936253215479,1.189283496206,1.44284176926386,6.87753586633602,7.24206846278392,3.31997225916726,3.24103641301318,3.45925372882083,3.16721341373404,3.27281471160903,3.34693687370667,3.18891123023391,3.1761708277912,3.24204222224033,3.1508126663174
"Azelaamic.acid",4.58900143530285,4.81269612183135,0.887279836966737,1.23335865267678,0.893626363327044,1.06588620269742,1.26982363800251,2.71528993421897,2.2584970734734,1.86080581100695,1.08343715625463,1.01404889701957,4.05239265173483,4.56274323773815,0.825342726068385,0.601280918408403,1.11070653977763,0.483820087287516,0.91169726395194,0.727584935415116,0.309558418494952,0.539432000602126,1.0042272096534,0.485009384548299
"Tetradecyltrimethylammonium",1.92718588814262,1.58763441750071,-1.28974243557775,3.98035138139986,1.68573128821196,-0.810437529481387,-1.03736913858475,3.58331299041297,-1.46068699106242,-0.55079271183142,-1.29542250644786,-1.26622112627217,7.83073852795841,0.74611080250023,2.6203474074956,2.98534617339828,3.89110624548894,2.81979697316839,3.0398077997594,4.66433742954144,2.21560243545249,2.24324332682561,-1.02186634653874,-1.58286978873778
"Butyl.Benzyl.Phthalate",8.03292835650835,7.82566654027692,4.79605512022807,5.15062953188907,5.36070409444538,4.51276713916678,5.67972757870596,6.77938791888047,5.24328149209527,4.6689823662014,5.30788454400583,5.61505962668117,8.92225086355701,7.37583481748069,5.4866293973795,5.15770541330889,5.70039424135292,4.81834402398682,5.36038427777789,4.92741911334373,4.72904401674327,6.42298881120463,4.8284405830637,5.44779032827245
"N...1R.9S..6.Oxo.11..2.pyrimidinyl..7.11.diazatricyclo.7.3.1.02.7.trideca.2.4.dien.5.yl.isonicotinamide",3.34978219008155,3.69107592355298,0.228319916058162,5.37763032093527,4.82108658333203,-0.0790699660178618,-0.133242803767114,6.50782993762564,-0.166037415184512,0.542379521940067,0.0438865838700302,-0.251688520474062,7.96415071116907,3.45644198985892,3.56564925862,3.21077762769811,4.18979588365938,3.899672379172,3.5241995739965,4.15481619988067,3.37377386061582,2.96442887795619,-0.519014762455857,0.396927931192455
"Arg.Asp.Tyr",3.71664625915509,2.56276564859416,3.76223286031828,6.89107213256503,5.65166916612834,4.83106776315228,2.64170957957155,7.07613516028931,4.39504146873402,3.5074626199311,4.59084425666609,3.02509358999837,5.66406406121098,2.1455408474632,4.80378261006719,4.36191902869824,4.91205554216796,4.80021032989874,6.12715374450501,6.30299377395598,5.25488716433486,5.24843487957916,4.0508476767165,3.09517627845584
"DIDECANOYL.GLYCEROPHOSPHOCHOLINE",-1.47439231902277,-1.49389061855784,0.704807335826132,0.907363857125276,-0.690999853297495,-0.722636961780129,-0.678862168752076,-2.92908702604057,-0.699301088783887,-0.562285071002012,-0.223583667571162,-0.88945347680221,-1.35889357381581,-1.72048304698877,-0.106451971952701,0.750092483458292,-0.943710467881584,-0.921734117913218,-1.03682858147808,-0.66859200905758,-1.37889548101602,-1.22516978540793,0.176986178459561,-0.326801622345663
"Ethyl.beta.d.glucopyranoside",4.24506681634236,4.03361418202949,1.69412341532084,4.88958296706235,4.94726934347661,0.504046321191385,1.29752300641378,6.36171947489933,0.908886891791582,0.981427220282875,0.239768393789124,1.18059946671161,6.8987845069567,4.37621195043324,0.91583052677894,-0.373980397947452,0.783489317516928,0.796338831985693,2.0896728893301,1.63309615803391,-0.0769692090362213,0.822121710340788,0.0873276569711017,2.09859809859289
"Octadecanamine",2.61679419057304,2.57013433358781,-0.912525243070892,3.0523188804319,1.77925144683025,-0.717244745360723,-1.43413997178932,2.37803942055843,-1.42210332703614,-0.882373364881001,-1.39539500783884,-1.50542281900016,5.96583325400525,2.60500054044649,2.29332714176022,1.74156178298563,2.82333623246638,3.20976120701037,2.06658361681755,2.79064443800549,1.46734302311195,2.58699407405069,0.260961789245808,-1.41042037211787
