"diff","lwr","upr","p adj","comparison","feature_id"
4.08126320425347,1.8978453636061,6.26468104490085,0.002950340367875,"WRN-WT","Merochlorin D"
3.5978451112657,1.41442727061833,5.78126295191308,0.005564166584478,"shPGC-WT","Merochlorin D"
3.47238054334042,0.701021291034818,6.24373979564601,0.0199364449743078,"WRN-WT","7,8,4'-Trihydroxy-3',5'-dimethoxyflavanone 4'-O-glucoside"
3.28743560891647,0.516076356610871,6.05879486122207,0.0252207188561299,"shPGC-WT","7,8,4'-Trihydroxy-3',5'-dimethoxyflavanone 4'-O-glucoside"
-1.78143874366705,-2.25365113090357,-1.30922635643052,6.17327033545223e-05,"WRN-WT","N-[(4E,8E)-1,3-dihydroxyoctadeca-4,8-dien-2-yl]hexadecanamide"
-2.04528965907041,-2.51750204630693,-1.57307727183388,2.75607312776316e-05,"shPGC-WT","N-[(4E,8E)-1,3-dihydroxyoctadeca-4,8-dien-2-yl]hexadecanamide"
-0.966922946708192,-1.52130322276109,-0.412542670655298,0.00419368995994995,"WRN-WT","Cer(d18:1/16:0)"
-1.01097423333202,-1.56535450938492,-0.456593957279131,0.00334741325792454,"shPGC-WT","Cer(d18:1/16:0)"
-2.83237930769893,-3.56091769650804,-2.10384091888982,5.18686207682251e-05,"WRN-WT","{[2-Amino-4-oxo-6,7-di(sulfanyl-kappaS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(oxo)thioxomolybdenum"
-1.74774268629068,-2.47628107509979,-1.01920429748157,0.000787064660051739,"shPGC-WT","{[2-Amino-4-oxo-6,7-di(sulfanyl-kappaS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(oxo)thioxomolybdenum"
1.08463662140825,0.356098232599141,1.81317501021736,0.0090881463450142,"shPGC-WRN","{[2-Amino-4-oxo-6,7-di(sulfanyl-kappaS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(oxo)thioxomolybdenum"
-1.75241667666875,-2.75843544746972,-0.746397905867779,0.00422058672850101,"WRN-WT","1-(2-methoxy-octadecanyl)-sn-glycero-3-phosphoserine"
-1.2961107154334,-2.30212948623437,-0.290091944632428,0.0176387869580124,"shPGC-WT","1-(2-methoxy-octadecanyl)-sn-glycero-3-phosphoserine"
2.18251124391524,1.613250921397,2.75177156643347,5.62306935403267e-05,"WRN-WT","Mindapyrrole A"
1.26452531025557,0.695264987737336,1.83378563277381,0.00119234633177256,"shPGC-WT","Mindapyrrole A"
-0.917985933659663,-1.4872462561779,-0.348725611141425,0.0061864671277736,"shPGC-WRN","Mindapyrrole A"
-1.35258228233301,-1.93273903999942,-0.772425524666602,0.000919016522378246,"WRN-WT","Cer(t18:1(6OH)/15:0(2OH))"
-1.37120129527176,-1.95135805293816,-0.79104453760535,0.00085340470663231,"shPGC-WT","Cer(t18:1(6OH)/15:0(2OH))"
0.466979803656843,0.0737423128659236,0.860217294447763,0.0251033837109187,"shPGC-WT","Octacosanoylcarnitine"
0.519143133345544,0.125905642554625,0.912380624136464,0.0158221088570963,"shPGC-WRN","Octacosanoylcarnitine"
-2.66864695119066,-4.10928154438034,-1.22801235800098,0.00309003209691039,"WRN-WT","1-Heneicosanoyl-glycero-3-phosphoserine"
2.37573250427008,1.39119789326203,3.36026711527814,0.00076238894202918,"shPGC-WT","Cer(d18:0/h17:0)"
1.8373499576227,0.852815346614645,2.82188456863075,0.0029747267432807,"shPGC-WRN","Cer(d18:0/h17:0)"
1.52521888028476,0.358649894210058,2.69178786635946,0.0165231147111187,"shPGC-WT","Cer(t18:1(6OH)/19:0)"
1.69446221504094,0.527893228966244,2.86103120111564,0.0102082817003449,"shPGC-WRN","Cer(t18:1(6OH)/19:0)"
-0.54437963443174,-0.889085188309583,-0.199674080553897,0.00684890541486571,"WRN-WT","Lonchocarpin"
0.52451519211877,0.179809638240927,0.869220745996613,0.00819159100071309,"shPGC-WRN","Lonchocarpin"
0.421387703789549,0.0261759295047628,0.816599478074335,0.0390209508549805,"WRN-WT","Cer(d18:2/25:0(2OH))"
0.531549788972168,0.136338014687382,0.926761563256954,0.0145501632266978,"shPGC-WT","Cer(d18:2/25:0(2OH))"
0.725463332515685,0.34943737731147,1.1014892877199,0.00250640333171648,"WRN-WT","Cer(t18:1(6OH)/25:0)"
1.28784399122164,0.911818036017425,1.66386994642585,0.000107571749732305,"shPGC-WT","Cer(t18:1(6OH)/25:0)"
0.562380658705955,0.18635470350174,0.93840661391017,0.00889369701838993,"shPGC-WRN","Cer(t18:1(6OH)/25:0)"
-3.40774961530339,-3.9638887883385,-2.85161044226828,3.29664254050677e-06,"WRN-WT","GlcCer(d18:1/16:0)"
-3.36889749705417,-3.92503667008928,-2.81275832401906,3.52745432352641e-06,"shPGC-WT","GlcCer(d18:1/16:0)"
0.843874330103482,0.131615725990637,1.55613293421633,0.0253497718403789,"shPGC-WT","PG(16:0/16:1(9Z))"
1.13509138091473,0.422832776801883,1.84734998502757,0.00655357312497373,"shPGC-WRN","PG(16:0/16:1(9Z))"
-1.10882693580461,-1.90945099929721,-0.30820287231201,0.0127322844739953,"WRN-WT","Myxoquinone-739"
-3.83403460486306,-4.64514273748656,-3.02292647223957,1.63229513245877e-05,"WRN-WT","Termitomycesphin C"
-4.06081425146481,-4.8719223840883,-3.24970611884132,1.14761601130997e-05,"shPGC-WT","Termitomycesphin C"
-1.32642281240041,-2.28379191443,-0.369053710370808,0.0127097787378827,"WRN-WT","PC(15:0/18:1(11Z))"
